"symbol","biotype","description","mean_exprs","exprs_rank","n_cells_exprs","total_feature_exprs","pct_total_exprs","pct_dropout","total_feature_counts","log10_total_feature_counts","pct_total_counts","total_feature_tpm","log10_total_feature_tpm","pct_total_tpm","is_feature_control_mito","is_feature_control_housekeeping","is_feature_control","nkx_de","nkx_marker","isl1_de","isl1_marker"
"ENSMUSG00000035413","Tmem98","protein_coding","transmembrane protein 98 [Source:MGI Symbol;Acc:MGI:1923457]",1.90420633867007,7337,1,2968.65768198665,0.00736733283070557,99.9358563181527,122754.99,5.08904269314104,0.00552646154847447,2497.92868136088,3.39775386167531,0.00787466276375975,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000009145","Dqx1","protein_coding","DEAQ RNA-dependent ATPase [Source:MGI Symbol;Acc:MGI:2136388]",3.8993047203966,10127,32,6079.01605909831,0.0150863249954135,97.9474021808852,291433.18,5.4645404853711,0.0131203974943881,3687.20270782538,3.56681478235738,0.011623821801801,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000035403","Crb2","protein_coding","crumbs family member 2 [Source:MGI Symbol;Acc:MGI:2679260]",1.31691211840416,5784,0,2053.06599259209,0.0050951042899317,100,75491.77,4.8779053609079,0.00339865910242246,1068.36819314844,3.02912726247841,0.00336800617701697,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000035401","Emsy","protein_coding","EMSY, BRCA2-interacting transcriptional repressor [Source:MGI Symbol;Acc:MGI:1924203]",2.18363569221266,7936,0,3404.28804415954,0.0084484389106564,100,92638.92,4.96679817134479,0.00417062825121979,1930.59034302617,3.28591502548119,0.00608614169001008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000023411","Nfatc4","protein_coding","nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 4 [Source:MGI Symbol;Acc:MGI:1920431]",0.505227402685487,2352,0,787.649520786674,0.00195471381183224,100,10162,4.00702192557868,0.000457495880661125,481.383802723268,2.6833927168228,0.00151755137553278,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000009112","Bcl2l13","protein_coding","BCL2-like 13 (apoptosis facilitator) [Source:MGI Symbol;Acc:MGI:2136959]",1.49705935441542,6315,0,2333.91553353365,0.00579209002056085,100,82849,4.91829251275536,0.00372988350884605,1191.60885933246,3.07649803119194,0.00375651954500133,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000011427","Zfp790","protein_coding","zinc finger protein 790 [Source:MGI Symbol;Acc:MGI:1923431]",0.326624880305837,1351,0,509.2081883968,0.00126370454458371,100,13618.57,4.13416339615421,0.000613111560273093,335.797455194991,2.52736880135805,0.00105859376063077,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000085696","Hoxaas3","antisense","Hoxa cluster antisense RNA 3 [Source:MGI Symbol;Acc:MGI:1919878]",0.298323313441778,1170,0,465.086045655732,0.00115420639909197,100,23895.63,4.37833665929129,0.0010757874720333,358.202264128481,2.55533906545464,0.00112922440591468,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"ENSMUSG00000097667","Gm26764","lincRNA","predicted gene, 26764 [Source:MGI Symbol;Acc:MGI:5477258]",2.55769834740358,8627,1,3987.45172360219,0.00989567917257766,99.9358563181527,50053.99,4.69944737894701,0.00225344363665156,2415.84538136939,3.38324886713665,0.00761589704687092,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000097664","Gm26765","lincRNA","predicted gene, 26765 [Source:MGI Symbol;Acc:MGI:5477259]",1.96041223137831,7479,0,3056.28266871878,0.0075847922048392,100,14779.58,4.16969147640368,0.000665380532169017,3144.63973676051,3.49770898233808,0.00991340450401341,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000085687","Gm16153","processed_transcript","predicted gene 16153 [Source:MGI Symbol;Acc:MGI:3802057]",0.296574574222386,1156,0,462.3597612127,0.00114744056515804,100,8770.85,3.94309119656576,0.000394865946161841,235.528479188419,2.37388343940679,0.000742498118024554,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000097656","Gm26712","transcribed_unprocessed_pseudogene","predicted gene, 26712 [Source:MGI Symbol;Acc:MGI:5477206]",1.25473605294377,5570,4,1956.13350653934,0.00485454644751302,99.7434252726107,15015.07,4.17655628415664,0.000675982353162609,3053.0171054695,3.48487146519919,0.00962456626442368,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000059395","Nkapl","protein_coding","NFKB activating protein-like [Source:MGI Symbol;Acc:MGI:1913957]",0.553770927611148,2616,1,863.328876145779,0.00214252765198192,99.9358563181527,11506,4.06096211309383,0.000518003109908178,710.382548396107,2.85210320688823,0.00223946465870752,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000073684","Faap20","protein_coding","Fanconi anemia core complex associated protein 20 [Source:MGI Symbol;Acc:MGI:1914763]",2.59636610430739,8693,3,4047.73475661523,0.0100452838814487,99.807568954458,94004,4.97315095375565,0.00423208450754462,3704.04916204423,3.56879397497739,0.0116769298615821,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000073680","Tmem88b","protein_coding","transmembrane protein 88B [Source:MGI Symbol;Acc:MGI:2444329]",0.738559488966407,3568,0,1151.41424329863,0.00285747056923021,100,12739.16,4.10517488221289,0.000573520293552743,554.426461288091,2.74462656629946,0.0017478166780846,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000073678","Pgap1","protein_coding","post-GPI attachment to proteins 1 [Source:MGI Symbol;Acc:MGI:2443342]",0.736952672178304,3555,0,1148.90921592598,0.00285125383009038,100,47820.43,4.67962255864349,0.00215288818504661,484.786181961642,2.686445157272,0.00152827729789259,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000073676","Hspe1","protein_coding","heat shock protein 1 (chaperonin 10) [Source:MGI Symbol;Acc:MGI:104680]",9.61214549319325,11896,719,14985.3348238883,0.0371891814597047,53.8806927517639,1396613.85,6.14507665551881,0.0628759184461006,14839.3687748827,4.17144469305262,0.0467807690432558,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"ENSMUSG00000073664","Nbeal1","protein_coding","neurobeachin like 1 [Source:MGI Symbol;Acc:MGI:2444343]",2.55686380081824,8619,0,3986.15066547563,0.00989245033002415,100,149972.32,5.17601400567323,0.0067517928176729,1556.13818787284,3.192327155643,0.00490568987607396,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000097618","Gm26507","lincRNA","predicted gene, 26507 [Source:MGI Symbol;Acc:MGI:5477001]",0.122539324574977,111,0,191.038807012389,0.000474101976587386,100,4602,3.66304097489397,0.000207183235859329,172.124361086406,2.23835818365236,0.000542618092781023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000061689","Dlgap4","protein_coding","discs, large homolog-associated protein 4 (Drosophila) [Source:MGI Symbol;Acc:MGI:2138865]",5.38999213809153,10953,14,8402.99774328469,0.0208537621316504,99.1019884541373,444695.97,5.64806417033771,0.0200203281265108,6469.88284454336,3.81096353698355,0.020396156984777,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000097616","1110019D14Rik","lincRNA","RIKEN cDNA 1110019D14 gene [Source:MGI Symbol;Acc:MGI:1923561]",0.313913710106069,1266,0,489.391474055361,0.00121452530406356,100,9193,3.96350449941429,0.000413871248860236,415.807765489193,2.61993580164869,0.00131082442513772,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000061684","Rpl21-ps8","processed_pseudogene","ribosomal protein L21, pseudogene 8 [Source:MGI Symbol;Acc:MGI:3648345]",5.58269970125595,11018,25,8703.42883425802,0.0215993434943393,98.3964079538165,124961.33,5.09677911429818,0.00562579154860613,9666.78405107929,3.98532694102481,0.0304743145712506,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000059363","Fxn","protein_coding","frataxin [Source:MGI Symbol;Acc:MGI:1096879]",3.01713774956788,9237,0,4703.71775157633,0.0116732402081369,100,76486.45,4.88359018230562,0.00344343985449647,4229.75245668223,3.62641761530009,0.0133341974168817,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000047388","Atmin","protein_coding","ATM interactor [Source:MGI Symbol;Acc:MGI:2682328]",0.680947657260768,3271,0,1061.59739766954,0.00263457164775173,100,19450,4.28894193385288,0.000875644054207723,577.488224987638,2.76229452340023,0.0018205183581712,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000085622","3110056K07Rik","processed_transcript","RIKEN cDNA 3110056K07 gene [Source:MGI Symbol;Acc:MGI:1920454]",0.419347338467589,1884,0,653.762500670971,0.00162244571474276,100,10513,4.02176797268241,0.000473297991870735,635.706503524108,2.8039392859094,0.00200405014335875,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000059355","Wdr83os","protein_coding","WD repeat domain 83 opposite strand [Source:MGI Symbol;Acc:MGI:3041257]",2.72858762037708,8873,0,4253.86810016786,0.0105568460459493,100,77578,4.88974417720679,0.00349258171914276,4281.25691254228,3.63167271908929,0.0134965640303704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000073647","Gm10557","pseudogene","predicted gene 10557 [Source:MGI Symbol;Acc:MGI:3708638]",1.32088259994446,5797,0,2059.25597331341,0.00511046599649231,100,24692.14,4.39257631868713,0.00111164655921155,2171.86179863702,3.33703210460031,0.00684674440922853,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000073643","Wdfy1","protein_coding","WD repeat and FYVE domain containing 1 [Source:MGI Symbol;Acc:MGI:1916618]",0.823112200698786,3935,1,1283.23192088941,0.00318460316847688,99.9358563181527,38489.89,4.58535795312162,0.00173282484964572,844.17108908733,2.92694463264839,0.00266122995867796,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000047379","B4gat1","protein_coding","beta-1,4-glucuronyltransferase 1 [Source:MGI Symbol;Acc:MGI:1919680]",0.812311344574979,3884,0,1266.39338619239,0.00314281489148993,100,38886,4.58980444009524,0.00175065782477746,979.759185493951,2.99156238429141,0.00308866831668608,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000073640","Rpl27-ps3","protein_coding","ribosomal protein L27, pseudogene 3 [Source:MGI Symbol;Acc:MGI:3646174]",7.56416633939916,11597,672,11792.5353231233,0.0292655947401659,56.8954457985888,521849.05,5.71754572941431,0.0234937798368354,12770.3881295185,4.10623810354583,0.0402583551054358,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000061666","Gdpd1","protein_coding","glycerophosphodiester phosphodiesterase domain containing 1 [Source:MGI Symbol;Acc:MGI:1913819]",0.839414520793407,4008,0,1308.64723791692,0.00324767648968726,100,35285,4.54760242978568,0.00158853986903442,975.56329792736,2.98970039821234,0.00307544087755697,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000061665","Cd2ap","protein_coding","CD2-associated protein [Source:MGI Symbol;Acc:MGI:1330281]",2.46149426743188,8472,0,3837.46956292631,0.00952346768350219,100,110820.17,5.04462273093363,0.00498915285073466,2124.83976700751,3.32753052691965,0.00669850853511722,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000047371","Zfp768","protein_coding","zinc finger protein 768 [Source:MGI Symbol;Acc:MGI:2384582]",0.582266010549761,2786,0,907.752710447078,0.0022527745069493,100,9177,3.96274805335864,0.000413150924702533,614.662084016299,2.78934240808305,0.00193770809447655,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000035399","Oser1","protein_coding","oxidative stress responsive serine rich 1 [Source:MGI Symbol;Acc:MGI:1913930]",3.95718813280576,10162,3,6169.25629904419,0.015310274656716,99.807568954458,262844.9,5.41970120706773,0.0118333456999395,5194.84050213732,3.71565581097204,0.0163766153017488,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000035397","Klf16","protein_coding","Kruppel-like factor 16 [Source:MGI Symbol;Acc:MGI:2153049]",0.588808200748721,2819,0,917.951984967255,0.00227808609827148,100,17710,4.24824308305462,0.00079730880205752,639.804106924949,2.80672528648618,0.00201696774391397,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000035392","Dennd1a","protein_coding","DENN/MADD domain containing 1A [Source:MGI Symbol;Acc:MGI:2442794]",0.679259370855913,3268,0,1058.96535916437,0.00262803970443995,100,21447.23,4.33139145815476,0.000965559867800797,560.844891179532,2.74961643620532,0.00176805063081715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000073639","Rab18","protein_coding","RAB18, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:102790]",4.18944426801208,10334,0,6531.34361383083,0.0162088685828518,100,269283.99,5.43021214642358,0.0121232352049785,4985.56707377817,3.69780166506403,0.0157168856281032,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000073633","Fbxo36","protein_coding","F-box protein 36 [Source:MGI Symbol;Acc:MGI:1289192]",0.275254396893831,1011,0,429.121604757482,0.00106495326365119,100,6380,3.80488874462239,0.000287229257884076,421.167281663629,2.62548457207076,0.00132772017671202,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000047368","Abhd17b","protein_coding","abhydrolase domain containing 17B [Source:MGI Symbol;Acc:MGI:1917816]",1.55336477410294,6488,0,2421.69568282649,0.00600993446240859,100,40067.75,4.60280579422781,0.0018038605168628,1681.45413138853,3.22594323292193,0.005300745508155,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000061650","Med9","protein_coding","mediator complex subunit 9 [Source:MGI Symbol;Acc:MGI:2183151]",1.63806680520397,6699,0,2553.74614931299,0.00633764477503883,100,48947,4.68973495136472,0.00220360665919308,1975.5269129161,3.29590273218841,0.00622780319391279,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000035382","Pcsk7","protein_coding","proprotein convertase subtilisin/kexin type 7 [Source:MGI Symbol;Acc:MGI:107421]",0.334776098811744,1397,0,521.915938047508,0.00129524143136393,100,15393.95,4.18737828273195,0.000693039629217017,324.120722204885,2.51204465098621,0.00102178312821934,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000035378","Shq1","protein_coding","SHQ1 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1919421]",1.10439559414036,5073,0,1721.75273126483,0.00427288248839646,100,40972,4.61249776370288,0.00184457008683799,1280.79490000927,3.10781853928562,0.00403767648867444,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000035376","Hacd2","protein_coding","3-hydroxyacyl-CoA dehydratase 2 [Source:MGI Symbol;Acc:MGI:1918007]",1.95929192326769,7477,0,3054.53610837432,0.00758045775717129,100,47812,4.67954599411559,0.00215250866425602,1815.69503188148,3.25928202852584,0.00572393686200483,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000035372","1810055G02Rik","protein_coding","RIKEN cDNA 1810055G02 gene [Source:MGI Symbol;Acc:MGI:1919306]",1.35243655593265,5890,1,2108.448590699,0.00523254756463415,99.9358563181527,82241,4.91509366315901,0.00370251119085333,1731.47907521941,3.23866799793226,0.00545844799397201,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000035370","Adat3","protein_coding","adenosine deaminase, tRNA-specific 3 [Source:MGI Symbol;Acc:MGI:1924344]",0.912637087061871,4329,0,1422.80121872946,0.00353097300302359,100,17257.92,4.23701361567146,0.000776956042981622,829.492042821242,2.91933547570929,0.00261495460265935,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000059325","Hopx","protein_coding","HOP homeobox [Source:MGI Symbol;Acc:MGI:1916782]",1.12982932961114,5155,2,1761.40392486377,0.00437128505671908,99.8717126363053,39995.24,4.60201916572783,0.00180059609782061,1564.43874813684,3.19463607938405,0.00493185720155327,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"ENSMUSG00000059323","Tonsl","protein_coding","tonsoku-like, DNA repair protein [Source:MGI Symbol;Acc:MGI:1919999]",4.00684893403697,10199,1,6246.67748816364,0.0155024112145458,99.9358563181527,161162,5.20726534305066,0.00725555511898329,5855.06715737566,3.76760604856783,0.0184579646598956,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000073616","Cops9","protein_coding","COP9 signalosome subunit 9 [Source:MGI Symbol;Acc:MGI:1914165]",5.95640741244654,11167,158,9286.03915600416,0.0230452104856577,89.8652982681206,301439.91,5.47920219217761,0.0135709030793013,10224.0249401294,4.00966437597986,0.0322310036681773,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000047342","Zfp286","protein_coding","zinc finger protein 286 [Source:MGI Symbol;Acc:MGI:2384758]",0.618024299165329,2949,0,963.499882398749,0.00239112254641194,100,27344,4.43687792771066,0.00123103398551445,733.950113512603,2.86625786131348,0.00231376086613737,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000035367","Rmi1","protein_coding","RecQ mediated genome instability 1 [Source:MGI Symbol;Acc:MGI:1921636]",1.37451133620721,5958,0,2142.86317314703,0.00531795440849589,100,46994.06,4.67205220841451,0.00211568479290905,1354.81116573339,3.13219920620451,0.00427101106542174,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000035365","Parpbp","protein_coding","PARP1 binding protein [Source:MGI Symbol;Acc:MGI:1922567]",0.931210098151125,4404,0,1451.7565430176,0.00360283157821271,100,47399.19,4.67578008251346,0.00213392385078469,955.319021443711,2.98060279409671,0.00301162126117057,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000059316","Slc27a4","protein_coding","solute carrier family 27 (fatty acid transporter), member 4 [Source:MGI Symbol;Acc:MGI:1347347]",0.385325253352831,1685,0,600.722069977063,0.00149081500879202,100,11185,4.04867481499223,0.000503551606494261,332.727425507254,2.52339189816526,0.00104891556259171,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000073609","D2hgdh","protein_coding","D-2-hydroxyglutarate dehydrogenase [Source:MGI Symbol;Acc:MGI:2138209]",0.732192462043175,3531,0,1141.48804832531,0.00283283668080492,100,32805.87,4.51596479769566,0.00147692879221653,762.286352666387,2.88268749739448,0.00240309020888215,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000009092","Derl3","protein_coding","Der1-like domain family, member 3 [Source:MGI Symbol;Acc:MGI:1917627]",0.0890039086832211,22,0,138.757093637142,0.000344354183255677,100,4327,3.63628725209851,0.000194802664398808,128.829106694948,2.11337206888887,0.000406130798268606,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000009090","Ap1b1","protein_coding","adaptor protein complex AP-1, beta 1 subunit [Source:MGI Symbol;Acc:MGI:1096368]",2.17267405538129,7922,0,3387.19885233943,0.00840602857661537,100,146907.21,5.16704606711812,0.00661380076898433,2255.16055635861,3.3533700023412,0.0071093418286794,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000035357","Pdzrn3","protein_coding","PDZ domain containing RING finger 3 [Source:MGI Symbol;Acc:MGI:1933157]",0.957389164948983,4513,0,1492.56970815546,0.00370411781719865,100,45329,4.65638571905869,0.00204072335903249,878.059983269442,2.94401851047095,0.00276806391879546,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000035356","Nfkbiz","protein_coding","nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, zeta [Source:MGI Symbol;Acc:MGI:1931595]",0.327396659740053,1356,0,510.411392534743,0.00126669054239723,100,15298,4.18466304462968,0.000688719935283791,322.393115349898,2.50973077006211,0.00101633688731066,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000035354","Uvrag","protein_coding","UV radiation resistance associated gene [Source:MGI Symbol;Acc:MGI:1925860]",0.539491059926512,2534,0,841.066562425433,0.00208727915507553,100,13371.82,4.12622299898219,0.000602002811153517,419.7412004145,2.62401504169744,0.00132322448834653,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000035351","Nup37","protein_coding","nucleoporin 37 [Source:MGI Symbol;Acc:MGI:1919964]",2.9056042127962,9101,1,4529.83696774928,0.0112417193847388,99.9358563181527,141400,5.15045248083957,0.00636586474370036,4068.47546131068,3.60953843405588,0.0128257753952363,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000061615","Hist1h2ab","protein_coding","histone cluster 1, H2ab [Source:MGI Symbol;Acc:MGI:2448306]",3.5387537290866,9794,2,5516.91706364601,0.0136913610666216,99.8717126363053,46202.53,4.664675157395,0.00208004990662488,6149.78593231314,3.78893061240288,0.0193870588250327,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000061613","U2af1","protein_coding","U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 1 [Source:MGI Symbol;Acc:MGI:98884]",5.16393343771025,10850,4,8050.57222939028,0.0199791459458074,99.7434252726107,123093.33,5.09023804881739,0.0055416937031943,7637.57563084171,3.88301238300802,0.0240772816591472,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000035342","Lzts2","protein_coding","leucine zipper, putative tumor suppressor 2 [Source:MGI Symbol;Acc:MGI:2385095]",1.39902487091154,6027,0,2181.07977375109,0.00541279674010477,100,39066.91,4.59182017857197,0.00175880243998808,1496.08517055327,3.17524650845869,0.00471637411903633,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000009079","Ewsr1","protein_coding","Ewing sarcoma breakpoint region 1 [Source:MGI Symbol;Acc:MGI:99960]",7.15680329730354,11515,7,11157.4563404962,0.0276895160069425,99.5509942270686,527296.9,5.72205604172739,0.0237390434594943,8776.42093215827,3.94336692598905,0.0276674653000486,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000009076","Zmat5","protein_coding","zinc finger, matrin type 5 [Source:MGI Symbol;Acc:MGI:1914428]",2.58594479170125,8679,0,4031.48793026224,0.0100049640500612,100,54126.94,4.73342149903533,0.00243680890403384,3994.30512934704,3.60154995284433,0.0125919551282095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000023367","Tmem176a","protein_coding","transmembrane protein 176A [Source:MGI Symbol;Acc:MGI:1913308]",0.667808289712819,3214,1,1041.11312366228,0.00258373572102211,99.9358563181527,37494,4.57397335793606,0.00168798962305729,959.116601910363,2.98232397938452,0.00302359304632051,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000009073","Nf2","protein_coding","neurofibromin 2 [Source:MGI Symbol;Acc:MGI:97307]",1.64145371395002,6717,0,2559.02634004809,0.00635074865117486,100,65400,4.81558438886191,0.00294432499461106,1516.98554452778,3.18126763587981,0.00478226206768508,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000061607","Mdc1","protein_coding","mediator of DNA damage checkpoint 1 [Source:MGI Symbol;Acc:MGI:3525201]",1.80857840971598,7129,0,2819.57374074722,0.00699735045736262,100,73975,4.86909084462073,0.00333037372288002,1376.78726765605,3.1391821670526,0.00434029022170601,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000011382","Dhdh","protein_coding","dihydrodiol dehydrogenase (dimeric) [Source:MGI Symbol;Acc:MGI:1919005]",5.7847847447508,11102,4,9018.47941706649,0.0223812061240867,99.7434252726107,309839.88,5.49113871744885,0.0139490719114876,5126.91447994273,3.70994077368731,0.0161624800777701,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000035337","Uchl4","protein_coding","ubiquitin carboxyl-terminal esterase L4 [Source:MGI Symbol;Acc:MGI:1890440]",4.20400120407975,10346,0,6554.03787716032,0.0162651890512947,100,48387.02,4.68473785148107,0.00217839621407867,5665.61104695703,3.75332340393187,0.017860708625641,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000023353","Agap3","protein_coding","ArfGAP with GTPase domain, ankyrin repeat and PH domain 3 [Source:MGI Symbol;Acc:MGI:2183446]",1.24266746294198,5538,0,1937.31857472655,0.00480785333577671,100,28013,4.44737512431445,0.0012611525393584,1194.54325669197,3.07756529421404,0.0037657701652426,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000035329","Fbxo33","protein_coding","F-box protein 33 [Source:MGI Symbol;Acc:MGI:1917861]",0.878890570206932,4168,0,1370.19039895261,0.00340040846466532,100,26195.99,4.41825139431643,0.00117935027699666,848.528811540045,2.92917811243481,0.00267496757856649,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000035325","Sec31a","protein_coding","Sec31 homolog A (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1916412]",3.304383816028,9557,0,5151.53436918765,0.0127845889800355,100,211434.6,5.32517811249783,0.00951884063464207,3324.86380484732,3.52190446075411,0.010481556736976,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000108780","5430434F05Rik","TEC","RIKEN cDNA 5430434F05 gene [Source:MGI Symbol;Acc:MGI:1925345]",0.854129784109794,4065,0,1331.58833342717,0.00330460952280541,100,18607.15,4.26970319823937,0.000837698728187724,799.233189277533,2.90321655956632,0.00251956426223342,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000023348","Trip6","protein_coding","thyroid hormone receptor interactor 6 [Source:MGI Symbol;Acc:MGI:1343458]",1.77842942433741,7071,0,2772.57147254203,0.0068807046898944,100,67831,4.83143462225681,0.00305376924632206,2109.33255111365,3.32435089782546,0.006649622393379,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSMUSG00000023345","Poc1a","protein_coding","POC1 centriolar protein A [Source:MGI Symbol;Acc:MGI:1917485]",1.01418463411698,4746,0,1581.11384458837,0.00392385824980795,100,45916,4.66197350556572,0.00206715025156822,1356.46024604895,3.13272711990038,0.00427620975321947,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"ENSMUSG00000035314","Gdpd5","protein_coding","glycerophosphodiester phosphodiesterase domain containing 5 [Source:MGI Symbol;Acc:MGI:2686926]",0.318894350172272,1302,0,497.156291918572,0.00123379529194906,100,13424.15,4.1279191467968,0.000604358721351805,301.48520924482,2.48070414361526,0.000950425193793397,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
